           2  -5.33695126       1.79788505E-03  0.839999974    
           4  -5.36065102     -0.282488823      0.839999974    
           6  -5.35767460     -0.179816753      0.839999974    
           8  -5.42236280     -0.169519618      0.839999974    
          10  -5.34850550       3.64234447E-02  0.839999974    
          12  -5.26245403      0.537015796      0.839999974    
          14  -5.25441027      0.557382405      0.839999974    
          16  -5.32826853       1.92879904E-02  0.839999974    
          18  -5.35000229       5.10603078E-02  0.839999974    
          20  -5.36736965       9.09678191E-02  0.839999974    
          22  -5.42371464     -0.100543082      0.839999974    
          24  -5.49224329     -0.286265880      0.839999974    
          26  -5.30905867      0.595427632      0.839999974    
          28  -5.23800230      0.840604663      0.839999974    
          30  -5.31474352      0.543472230      0.839999974    
          32  -5.26474428      0.684759319      0.839999974    
          34  -5.15896177       1.32440591      0.851999998    
          36  -5.31221867      0.413903892      0.851999998    
          38  -5.33335638      0.256575197      0.851999998    
          40  -5.26065922      0.347462445      0.851999998    
          42  -5.25620413      0.321948111      0.851999998    
          44  -5.38285542      -6.18807822E-02  0.851999998    
          46  -5.41599131     -0.141995847      0.851999998    
          48  -5.28143692      0.688326299      0.851999998    
          50  -5.42319059      0.174306154      0.851999998    
          52  -5.28372765      0.722437799      0.851999998    
          54  -5.18000650       1.40743303      0.851999998    
          56  -5.29955053      0.910092175      0.851999998    
          58  -5.27732992       1.11183703      0.851999998    
          60  -5.30471468       1.06053150      0.851999998    
          62  -5.33945990      0.847776830      0.851999998    
          64  -5.34606457      0.429909408      0.851999998    
          66  -5.27420664      0.644067347      0.851999998    
          68  -5.16343832      0.879940748      0.851999998    
          70  -5.17473125       1.08726680      0.851999998    
          72  -5.19107723      0.755428016      0.851999998    
          74  -5.06136847      0.994376838      0.851999998    
          76  -5.22131348      0.469914943      0.851999998    
          78  -5.27013969      0.507868111      0.864000022    
          80  -5.10559988       1.09555686      0.864000022    
          82  -5.09660435      0.879990458      0.864000022    
          84  -5.08368397      0.840698779      0.864000022    
          86  -5.06581545       1.02239084      0.851999998    
          88  -5.18211842      0.586376309      0.851999998    
          90  -5.14919090       1.01897812      0.851999998    
          92  -5.09444141       1.14825237      0.851999998    
          94  -4.90456104       1.99065423      0.851999998    
          96  -5.10997295      0.792853713      0.851999998    
          98  -5.22903252      0.514564872      0.851999998    
         100  -5.21829700      0.681218147      0.851999998    
         102  -5.25427389      0.557223380      0.851999998    
         104  -5.20136929       1.06347942      0.851999998    
         106  -5.19042015       1.19036818      0.851999998    
         108  -5.29444122      0.854272246      0.851999998    
         110  -5.18123341       1.36544883      0.851999998    
         112  -5.04640198       1.93690658      0.851999998    
         114  -5.03033972       1.80985272      0.851999998    
         116  -5.09119844       1.31411624      0.851999998    
         118  -5.07814074       1.41667473      0.851999998    
         120  -5.21299314       1.16221881      0.851999998    
         122  -5.24481773      0.902814329      0.851999998    
         124  -5.27353668      0.913839638      0.851999998    
         126  -5.13060760       1.66335416      0.851999998    
         128  -5.14977789       1.16392624      0.851999998    
         130  -5.13119411       1.50174904      0.851999998    
         132  -5.13342190       1.29187036      0.851999998    
         134  -5.19442844      0.924403310      0.851999998    
         136  -5.28239822      0.376019090      0.851999998    
         138  -5.25409460      0.628987968      0.851999998    
         140  -5.32975149      0.399840802      0.851999998    
         142  -5.26935148      0.374788314      0.851999998    
         144  -5.01690817       1.43203127      0.851999998    
         146  -5.12393665      0.934984922      0.851999998    
         148  -5.19849062      0.352516234      0.851999998    
         150  -5.19438744      0.627118587      0.851999998    
         152  -5.24358177      0.506608069      0.851999998    
         154  -5.09162188       1.63646865      0.851999998    
         156  -5.36054754      0.250363320      0.851999998    
         158  -5.37716150      -9.34378505E-02  0.851999998    
         160  -5.33261919      0.590805113      0.851999998    
         162  -5.16577339       1.33852053      0.851999998    
         164  -5.27764273      0.866210222      0.851999998    
         166  -5.32550097      0.316958785      0.851999998    
         168  -5.26270866      0.268829763      0.851999998    
         170  -5.12895823      0.976510942      0.851999998    
         172  -5.27105141       2.32232902E-02  0.851999998    
         174  -5.32214451     -0.387496740      0.851999998    
         176  -5.21306944      -3.85276899E-02  0.851999998    
         178  -5.13944960      0.259750724      0.851999998    
         180  -5.05680895      0.823278725      0.851999998    
         182  -5.06864929      0.796794772      0.851999998    
         184  -5.07566166      0.594842017      0.851999998    
         186  -5.29601526     -0.498116136      0.851999998    
         188  -5.19999456     -0.129625097      0.851999998    
         190  -5.18307924     -0.219380945      0.851999998    
         192  -5.16127968     -0.143223569      0.851999998    
         194  -5.04326248      0.636743784      0.851999998    
         196  -5.13074160      0.162131175      0.851999998    
         198  -5.16205835     -0.182977319      0.851999998    
         200  -5.07557297      0.451176286      0.851999998    
         202  -5.12690449      0.451009691      0.864000022    
         204  -5.10610437      0.658973813      0.864000022    
         206  -5.14171362      0.759048641      0.864000022    
         208  -5.23151350      0.317675918      0.864000022    
         210  -5.27855587       1.78102702E-02  0.864000022    
         212  -5.27881813      0.120754011      0.864000022    
