           2 -0.618191302       7.46939033E-02   3.99999991E-02
           4   0.00000000       0.00000000       0.00000000    
           6  -1.11755407       3.94037478E-02   1.99999996E-02
           8  -1.06642342       4.76233363E-02   2.99999993E-02
          10  -2.21268868       1.98509358E-02   9.99999978E-03
          12  -1.11755407       3.94037478E-02   1.99999996E-02
          14  -1.11755407       3.94037478E-02   1.99999996E-02
          16 -0.595982790       8.59218314E-02   5.00000007E-02
          18  -1.17657220       3.71171236E-02   1.99999996E-02
          20 -0.812279105       5.55186272E-02   2.99999993E-02
          22   0.00000000       0.00000000       0.00000000    
          24  -1.14391363       6.60477206E-02   2.99999993E-02
          26  -1.07853973       5.28603308E-02   5.00000007E-02
          28  -2.21268868       1.98509358E-02   9.99999978E-03
          30 -0.587120473       8.62691775E-02   5.00000007E-02
          32  -2.21268868       1.98509358E-02   9.99999978E-03
          34 -0.824134946       5.47916144E-02   2.99999993E-02
          36 -0.813741922       6.13234118E-02   3.99999991E-02
          38   0.00000000       0.00000000       0.00000000    
          40  -1.29734206       3.30101065E-02   1.99999996E-02
          42  -1.14082325       3.84840667E-02   1.99999996E-02
          44  -1.53613758       6.20580912E-02   1.99999996E-02
          46  -1.11755407       3.94037478E-02   1.99999996E-02
          48  -2.21268868       1.98509358E-02   9.99999978E-03
          50   0.00000000       0.00000000       0.00000000    
          52 -0.757491291       5.86584285E-02   2.99999993E-02
          54  -1.26182115       3.67262959E-02   2.99999993E-02
          56 -0.628915548       7.38989636E-02   3.99999991E-02
          58  -1.11755407       3.94037478E-02   1.99999996E-02
          60 -0.757491291       5.86584285E-02   2.99999993E-02
          62  -1.11755407       3.94037478E-02   1.99999996E-02
          64   0.00000000       0.00000000       0.00000000    
          66  -1.11755407       3.94037478E-02   1.99999996E-02
          68  -1.11755407       3.94037478E-02   1.99999996E-02
          70   0.00000000       0.00000000       0.00000000    
          72  -1.18737102       3.67160179E-02   1.99999996E-02
          74 -0.757491291       5.86584285E-02   2.99999993E-02
          76  -2.21268868       1.98509358E-02   9.99999978E-03
          78  -2.21268868       1.98509358E-02   9.99999978E-03
          80  -1.11755407       3.94037478E-02   1.99999996E-02
          82  -2.21268868       1.98509358E-02   9.99999978E-03
          84 -0.633073449       7.35478029E-02   3.99999991E-02
          86  -2.21268868       1.98509358E-02   9.99999978E-03
          88 -0.757491291       5.86584285E-02   2.99999993E-02
          90 -0.662460744       8.80967751E-02   5.99999987E-02
          92  -1.11755407       3.94037478E-02   1.99999996E-02
          94  -2.21268868       1.98509358E-02   9.99999978E-03
          96  -1.13628829       3.86615284E-02   1.99999996E-02
          98 -0.453652471      0.109768182       5.99999987E-02
         100 -0.733851314       6.75437748E-02   3.99999991E-02
         102  -1.11755407       3.94037478E-02   1.99999996E-02
         104   0.00000000       0.00000000       0.00000000    
