           2  -1.43102384      0.586916208      0.259999990    
           4  -1.54397643      0.395558447      0.259999990    
           6  -1.32606888      0.301700264      0.250000000    
           8  -1.37679195      0.437459320      0.239999995    
          10  -1.81131566      0.433105648      0.289999992    
          12  -1.60908473      0.725663543      0.300000012    
          14  -2.27408981      0.397999614      0.330000013    
          16  -1.94359279       1.14327633      0.349999994    
          18  -2.31075764      0.674619198      0.379999995    
          20  -1.94020224       1.48348141      0.370000005    
          22  -2.38271356       1.02084434      0.370000005    
          24  -2.42289948      0.511410058      0.389999986    
          26  -2.18930554       1.11713076      0.389999986    
          28  -2.15957570      0.543805480      0.340000004    
          30  -2.17072344       1.00258422      0.360000014    
          32  -2.31615973      0.627605081      0.340000004    
          34  -2.27110028      0.812085390      0.340000004    
          36  -2.23173714      0.456522733      0.360000014    
          38  -2.21986580      0.675470889      0.360000014    
          40  -2.19512081      0.952604711      0.370000005    
          42  -2.10244608      0.637524188      0.360000014    
          44  -1.93809354      0.474011540      0.310000002    
          46  -2.10765457      0.457796842      0.360000014    
          48  -2.09897780      0.256478339      0.340000004    
          50  -1.85608971      0.760936499      0.340000004    
          52  -1.41055632       1.11550272      0.319999993    
          54  -2.03829455      0.193289012      0.340000004    
          56  -1.83801067      0.903222919      0.360000014    
          58  -2.09423399      0.767840505      0.389999986    
          60  -2.00601959       1.10385311      0.400000006    
          62  -2.13596535      0.590728462      0.379999995    
          64  -2.08673525      0.354294181      0.360000014    
          66  -2.14864326      0.891863406      0.379999995    
          68  -2.27044272      0.328709096      0.370000005    
          70  -2.11558318      0.244599372      0.370000005    
          72  -2.07988381      0.475164562      0.370000005    
          74  -2.00357151      0.825830996      0.360000014    
          76  -1.83608329      0.709010482      0.340000004    
          78  -1.75152922      0.390529305      0.310000002    
          80  -1.82027614      0.456185281      0.310000002    
          82  -1.29083908      0.834976971      0.289999992    
          84  -1.43448544      0.863123834      0.310000002    
          86  -1.79036486      0.259828269      0.280000001    
          88  -1.77842355      0.669768155      0.300000012    
          90  -1.94194496      0.244843215      0.310000002    
          92  -1.84013832      0.710527062      0.340000004    
          94  -1.80722749      0.714589000      0.330000013    
          96  -1.78865671      0.409488946      0.319999993    
          98  -1.97664726      0.471156001      0.330000013    
         100  -2.02718806      0.218128473      0.330000013    
         102  -2.04517698      0.372766435      0.319999993    
         104  -2.04749131      0.404404312      0.310000002    
         106  -1.92075598      0.693162620      0.300000012    
         108  -1.85320997      0.408675224      0.280000001    
         110  -1.50949216      0.881328583      0.270000011    
         112  -1.34263659       1.01266265      0.259999990    
         114  -1.41433477      0.849852264      0.259999990    
         116  -1.36991191      0.220042437      0.250000000    
         118  -1.33925557      0.340132892      0.259999990    
         120  -1.33574128      0.135828584      0.230000004    
         122  -1.44816542      0.104045741      0.230000004    
         124  -1.28514469      0.346123546      0.259999990    
         126  -1.52392137      0.276477486      0.239999995    
         128  -1.28635609      0.396402061      0.230000004    
         130  -1.31478822      0.533592522      0.230000004    
         132  -1.49059951      0.413479745      0.239999995    
         134  -1.43699467      0.253870726      0.230000004    
         136  -1.40357840      0.473009020      0.230000004    
         138  -1.28857756      0.416436613      0.209999993    
         140  -1.43936694      0.434385389      0.200000003    
         142  -1.13270998      0.121299975      0.239999995    
         144  -1.64817286      0.434369683      0.250000000    
         146  -1.55787420      0.228608146      0.230000004    
         148  -1.38971221      0.561422825      0.250000000    
         150  -1.48879838      0.749431908      0.239999995    
         152  -1.90301085      0.374656528      0.270000011    
         154  -1.35261214       1.04139483      0.270000011    
         156  -1.26453650       1.02598822      0.270000011    
         158  -1.49512899      0.207203314      0.239999995    
         160  -1.52349222      0.457864821      0.250000000    
         162  -1.43539441      0.578545094      0.250000000    
         164  -1.43507659      0.409177214      0.250000000    
         166  -1.22009099      0.753442526      0.230000004    
         168  -1.47042322      0.355983824      0.239999995    
         170  -1.44611418      0.281577557      0.250000000    
         172 -0.803964496      0.438102603      0.180000007    
         174  -1.04478240      0.139287025      0.119999997    
         176 -0.976568699      0.131552935      0.109999999    
         178 -0.474532366      0.445717216      0.140000001    
         180  -1.02328956      0.596611857      0.209999993    
         182  -1.27022791      0.335324854      0.180000007    
         184 -0.832990527      0.708196998      0.140000001    
         186 -0.834317386      0.193783760      0.109999999    
         188 -0.908755243      0.146396309      0.140000001    
         190 -0.854103744      0.415931553      0.159999996    
         192  -1.09325075      0.312528014      0.180000007    
         194  -1.22498536       8.59102830E-02  0.200000003    
         196  -1.68305552      0.399150163      0.250000000    
         198  -1.13316154      0.788035512      0.230000004    
         200  -1.51475966      0.515223026      0.250000000    
         202  -1.54012787      0.290109962      0.230000004    
         204  -1.27445292      0.511526048      0.230000004    
         206  -1.60520339      0.258527398      0.250000000    
         208  -1.20337403      0.617236912      0.230000004    
         210  -1.24276483      0.814992785      0.259999990    
         212  -1.69495654      0.176160067      0.270000011    
         214  -1.68514168      0.211241826      0.259999990    
         216  -1.93481278      0.284145981      0.310000002    
         218  -1.56089258      0.660415113      0.310000002    
         220  -1.32389438      0.519304395      0.250000000    
         222  -1.50134051      0.592711627      0.289999992    
         224  -1.63971341      0.554581225      0.319999993    
         226  -1.73713839      0.610548496      0.319999993    
         228  -2.05718040      0.404567033      0.340000004    
         230  -1.73729718      0.246156007      0.310000002    
         232  -1.69375348      0.364658594      0.289999992    
         234  -1.88505149      0.268377215      0.310000002    
         236  -2.05240464      0.232199088      0.319999993    
         238  -2.16335654      0.540018022      0.360000014    
         240  -2.04215765      0.579221368      0.349999994    
         242  -2.07878709      0.270731658      0.319999993    
         244  -2.01330519       1.23640084      0.360000014    
         246  -2.24976778       6.24691285E-02  0.370000005    
         248  -2.10841775      0.809008598      0.370000005    
         250  -2.25932980      0.614796340      0.379999995    
         252  -2.04424334      0.804936826      0.370000005    
         254  -1.92200518      0.462417006      0.349999994    
         256  -1.84802592      0.469701409      0.349999994    
         258  -2.15497851      0.164200470      0.360000014    
         260  -1.95079899      0.802065253      0.360000014    
         262  -2.01065540      0.667362630      0.370000005    
         264  -2.35499406      0.266791284      0.389999986    
         266  -2.08721995      0.954680026      0.389999986    
         268  -2.23108625      0.596232533      0.379999995    
         270  -2.23055673      0.465290546      0.379999995    
         272  -2.08452439       1.11090827      0.379999995    
         274  -2.23522282      0.696254313      0.370000005    
         276  -1.98659587       1.07862985      0.360000014    
         278  -1.98535872      0.791764855      0.349999994    
         280  -2.12377095      0.991244674      0.389999986    
         282  -2.48002934      0.424095213      0.389999986    
         284  -1.95128763       1.56701863      0.389999986    
         286  -1.91465986       1.24052203      0.370000005    
         288  -2.13754535      0.762649477      0.349999994    
         290  -1.96758544      0.967783034      0.340000004    
         292  -1.96640444      0.674694538      0.370000005    
         294  -1.89387882      0.805638492      0.340000004    
         296  -2.00955439      0.561545372      0.330000013    
         298  -2.22089148      0.504410088      0.330000013    
         300  -2.01850057       9.86976102E-02  0.330000013    
         302  -2.21686196      0.234862626      0.360000014    
         304  -1.98658538      0.636692047      0.319999993    
         306  -1.94424856      0.620900035      0.340000004    
         308  -1.88033259      0.503150642      0.349999994    
         310  -1.91955674      0.990877986      0.370000005    
         312  -2.11821175       1.32620335      0.389999986    
         314  -2.07325578      0.799891055      0.379999995    
         316  -2.07952690       1.04849410      0.409999996    
         318  -2.28707647      0.579295099      0.400000006    
         320  -1.95129204       1.26428926      0.389999986    
         322  -2.25588655      0.625727117      0.389999986    
         324  -2.11687899      0.681845009      0.370000005    
         326  -2.07537937      0.959930301      0.379999995    
         328  -2.13877678      0.695423901      0.409999996    
         330  -2.27090454      0.294190645      0.370000005    
         332  -2.02004623      0.867721736      0.360000014    
         334  -2.02683520      0.877347052      0.360000014    
         336  -2.23919511      0.629060805      0.360000014    
         338  -2.10754871       1.34810352      0.360000014    
         340  -2.56876969      0.440258086      0.340000004    
         342  -2.34723258      0.355420470      0.330000013    
         344  -2.32617307      0.799352407      0.340000004    
         346  -2.14245868      0.787982404      0.360000014    
         348  -1.97851014      0.169050381      0.300000012    
         350  -1.69336462      0.407768965      0.280000001    
         352  -1.55812824      0.956614435      0.300000012    
         354  -1.86118054      0.374132484      0.280000001    
         356  -1.72190797      0.147376254      0.259999990    
         358  -1.46736717      0.199835613      0.250000000    
         360  -1.47476959      0.284696937      0.239999995    
         362  -1.53481293      0.278423727      0.250000000    
         364  -1.49924803      0.325584233      0.219999999    
         366  -1.54159558      0.385818154      0.250000000    
         368  -1.33187044      0.208785787      0.250000000    
         370  -1.31155479      0.728548765      0.250000000    
         372  -1.30155730       1.03995597      0.289999992    
         374  -1.77037811      0.210594997      0.300000012    
         376  -1.77347076      0.510633886      0.310000002    
         378  -1.87995088      0.356746584      0.319999993    
         380  -2.17219496      0.639803588      0.370000005    
         382  -1.71643066       1.26797962      0.330000013    
         384  -2.13372755      0.430610359      0.330000013    
         386  -2.23127174      0.217505321      0.330000013    
         388  -1.75624895      0.740233421      0.319999993    
         390  -1.74429798      0.344399571      0.300000012    
         392  -1.76239634      0.174361065      0.319999993    
         394  -1.64922512      0.476283699      0.310000002    
         396  -1.64028788      0.151122808      0.280000001    
         398  -1.89012682      0.722136736      0.319999993    
         400  -1.83117545      0.716568410      0.330000013    
         402  -1.92715764      0.767638326      0.349999994    
         404  -1.85693300      0.528227985      0.360000014    
         406  -1.90658653      0.498825461      0.330000013    
         408  -1.99992645      0.220566839      0.310000002    
         410  -1.78438079      0.967082441      0.330000013    
         412  -1.39060056       1.43067038      0.340000004    
         414  -1.56110561      0.376683205      0.300000012    
         416  -1.60060656      0.436506271      0.280000001    
         418  -1.59092367      0.294325322      0.289999992    
         420  -1.37275887      0.379525065      0.250000000    
         422  -1.14969182      0.757974446      0.230000004    
         424  -1.44968510      0.952722192      0.270000011    
         426  -1.79508460      0.471725553      0.250000000    
         428  -1.59540379      0.501227140      0.259999990    
         430  -1.61626983      0.354818672      0.239999995    
         432  -1.28494668      0.815502107      0.250000000    
         434  -1.87963867      0.260372967      0.280000001    
         436  -1.96450114      0.323285997      0.300000012    
         438  -1.85922027      0.420716643      0.300000012    
         440  -2.01410961      0.709358156      0.289999992    
         442  -1.35239136       1.34335685      0.289999992    
         444  -2.07651496      0.478123873      0.300000012    
         446  -1.74868917      0.541116357      0.330000013    
         448  -2.02579546      0.209376127      0.319999993    
         450  -1.89493692      0.608782232      0.349999994    
         452  -1.99189687      0.512396455      0.330000013    
         454  -1.87221551       1.36186576      0.370000005    
         456  -2.16826749      0.550815940      0.379999995    
         458  -2.26291800      0.355473787      0.389999986    
         460  -2.33669662      0.487640649      0.379999995    
         462  -1.63413560       1.28261745      0.340000004    
         464  -2.15334702      0.284339070      0.340000004    
         466  -2.05601931      0.190667748      0.330000013    
         468  -1.58348203       1.55240619      0.360000014    
         470  -2.00495625      0.139171109      0.360000014    
         472  -2.27657104      0.301080674      0.370000005    
         474  -2.01422215      0.849292576      0.389999986    
         476  -2.27461290      0.483259767      0.389999986    
         478  -2.20945024      0.825893044      0.389999986    
         480  -2.07330275       1.10710716      0.409999996    
         482  -2.16682887       1.26756287      0.419999987    
         484  -2.02999496       1.58542407      0.430000007    
         486  -2.66449594      0.259440392      0.419999987    
         488  -2.49605322      0.188876674      0.400000006    
         490  -2.36305428      0.304366082      0.419999987    
         492  -2.35652995      0.873931706      0.439999998    
         494  -2.44358897      0.579365194      0.439999998    
         496  -2.36271167      0.786965430      0.419999987    
         498  -2.41379476      0.466170877      0.419999987    
         500  -2.50480843      0.831934392      0.439999998    
         502  -2.22343206      0.653546095      0.400000006    
         504  -2.30770636      0.658117175      0.430000007    
         506  -2.20993638      0.825686812      0.419999987    
         508  -2.02161980       1.89282715      0.439999998    
         510  -2.16099310       1.65494764      0.439999998    
         512  -2.29288077      0.652852833      0.409999996    
         514  -2.23446059       1.25011551      0.430000007    
         516  -2.43903399      0.795551062      0.430000007    
         518  -2.48650551      0.533695817      0.419999987    
         520  -2.21347117       1.46898961      0.419999987    
         522  -2.54692841      0.611283958      0.400000006    
         524  -2.37911105      0.532895923      0.389999986    
         526  -2.43604827       1.04319096      0.439999998    
         528  -2.49883556      0.721854270      0.430000007    
         530  -2.70609140      0.477534115      0.439999998    
         532  -2.33081436       1.21483552      0.419999987    
         534  -2.27351642      0.649595976      0.379999995    
         536  -2.16044497      0.266445577      0.360000014    
         538  -1.78027570      0.842859805      0.379999995    
         540  -2.07199621      0.384274483      0.370000005    
         542  -1.98693645      0.844027758      0.360000014    
         544  -1.89985931      0.700766623      0.349999994    
         546  -2.05355692      0.355371028      0.360000014    
         548  -2.25507641      0.620304763      0.400000006    
         550  -2.07471132       1.05953276      0.409999996    
         552  -2.19462824      0.754956722      0.419999987    
         554  -2.22815108      0.645900130      0.409999996    
         556  -2.40337825      0.369807601      0.419999987    
         558  -2.32046676      0.476441264      0.419999987    
         560  -2.61159039      0.192178965      0.419999987    
         562  -2.52388167      0.308848321      0.419999987    
         564  -2.28623962      0.462340146      0.400000006    
         566  -2.29045177      0.646798015      0.409999996    
         568  -2.26635695      0.919989586      0.409999996    
         570  -2.16815019      0.780470490      0.389999986    
         572  -2.41127276      0.129928276      0.379999995    
         574  -1.91959119       1.24400795      0.379999995    
         576  -2.59017968      0.881873071      0.400000006    
         578  -2.67493629      0.441345632      0.419999987    
         580  -2.40719247      0.485028476      0.419999987    
         582  -2.38760209      0.914677858      0.430000007    
         584  -2.38465881      0.930147707      0.419999987    
         586  -2.32830644      0.286107451      0.409999996    
         588  -2.32285309      0.693679750      0.419999987    
         590  -2.40500140      0.718222082      0.439999998    
         592  -2.37521505      -5.77040948E-02  0.419999987    
         594  -2.44456244      0.326729149      0.430000007    
         596  -2.41856360      0.469095230      0.430000007    
         598  -2.41642547      0.488961160      0.419999987    
         600  -2.65512967      0.798399389      0.439999998    
         602  -2.48256898       1.63296092      0.449999988    
         604  -2.66318917      0.875185132      0.469999999    
         606  -2.77693248       1.29836380      0.500000000    
         608  -2.74733686       1.23489761      0.479999989    
         610  -2.70077682       1.23225379      0.479999989    
         612  -2.84085035      0.730599582      0.479999989    
         614  -2.44269109       1.30515409      0.469999999    
         616  -2.59337831      0.697512746      0.460000008    
         618  -2.38060045       1.70259392      0.460000008    
         620  -2.25262237       1.67277145      0.439999998    
         622  -2.22194481       1.70372188      0.430000007    
         624  -2.47267580       1.28606164      0.449999988    
         626  -2.28381205       1.03664410      0.400000006    
         628  -2.13380718      0.803127468      0.409999996    
         630  -2.23775840      0.695506811      0.419999987    
         632  -2.41180706      0.301488787      0.400000006    
         634  -2.21485925      0.822137535      0.389999986    
         636  -2.11176181      0.580872297      0.389999986    
         638  -2.09813118      0.791123331      0.409999996    
         640  -2.07378411       1.71602631      0.439999998    
         642  -2.54846072      0.379068285      0.409999996    
         644  -2.36013556      0.515049219      0.370000005    
         646  -2.14226723      0.475097120      0.300000012    
         648  -1.72048366      0.637317359      0.300000012    
         650  -1.58997512      0.505850315      0.280000001    
         652  -1.25762355       1.03708088      0.300000012    
         654  -1.71899247      0.108391307      0.300000012    
         656  -1.88510382      0.299119562      0.319999993    
         658  -1.35685289       1.45663583      0.300000012    
         660  -1.80511868       1.05697715      0.310000002    
         662  -2.09587383      0.740163863      0.360000014    
         664  -2.05508637      0.657119453      0.340000004    
         666  -2.20077515      0.620499730      0.330000013    
         668  -2.11667347      0.549568355      0.349999994    
         670  -1.97009289      0.510453999      0.330000013    
         672  -2.25407171      0.280055702      0.340000004    
         674  -2.08547902      0.659242928      0.360000014    
         676  -2.07529926      0.632064998      0.370000005    
         678  -2.27809763      0.312321156      0.379999995    
         680  -2.49453497      0.895190716      0.400000006    
         682  -2.48895478      0.600136280      0.379999995    
         684  -2.52382612      0.422609389      0.400000006    
         686  -2.13117313      0.916828930      0.379999995    
         688  -2.16618752       1.01581621      0.360000014    
         690  -2.43336511      0.612732589      0.379999995    
         692  -2.04692101      0.735463142      0.349999994    
         694  -2.31920362      0.409815013      0.349999994    
         696  -2.04554200       1.03845930      0.379999995    
         698  -2.05202675       1.31643164      0.379999995    
         700  -2.18172479       1.11704183      0.400000006    
         702  -2.44873071      0.190214217      0.419999987    
         704  -2.23582315       1.52526462      0.419999987    
         706  -2.45716381      0.389604956      0.400000006    
         708  -2.58871698      0.123170301      0.389999986    
         710  -2.31055880      0.454326481      0.400000006    
         712  -2.36012506      0.541651845      0.379999995    
         714  -2.64551520      0.204838768      0.389999986    
         716  -2.29214931      0.629545391      0.389999986    
         718  -2.17233157      0.677857518      0.370000005    
         720  -2.02938366      0.533557296      0.340000004    
         722  -1.87270415       1.14765847      0.349999994    
         724  -1.80594337      0.626980305      0.340000004    
         726  -1.78411961      0.391703904      0.319999993    
         728  -1.87511718      0.563087285      0.280000001    
         730  -1.40359461      0.477115959      0.270000011    
         732  -1.64407945      0.469356000      0.280000001    
         734  -1.49110007      0.706439078      0.300000012    
